Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
266,O.J. Mayo\mayooj01,SG,21,MEM,82,82,38,6.9,15.6,0.438,1.8,4.6,0.384,5.1,11,0.461,0.495,3,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5
277,Darius Miles\milesda01,SF,27,MEM,34,0,8.8,1.4,2.9,0.485,0,0.2,0.167,1.4,2.7,0.505,0.49,0.7,0.9,0.742,0.6,1.1,1.7,0.5,0.3,0.6,0.6,0.9,3.5
278,Darko Milicic\milicda01,C,23,MEM,61,15,17,2.2,4.4,0.515,0,0,,2.2,4.4,0.515,0.515,1,1.7,0.562,1.4,3,4.3,0.6,0.4,0.8,0.8,2.2,5.5
350,Quinton Ross\rossqu01,SF,27,MEM,68,7,17.1,1.5,3.8,0.382,0.5,1.3,0.375,1,2.5,0.386,0.446,0.5,0.6,0.81,0.4,1.4,1.9,0.7,0.5,0.2,0.5,1.7,3.9
413,Hakim Warrick\warriha01,PF,26,MEM,82,7,24.7,4.1,8.5,0.491,0.1,0.3,0.217,4.1,8.2,0.5,0.494,3.2,4.6,0.711,1.6,3.4,5,0.8,0.6,0.5,1.2,2.1,11.6
$18 ,Joel Anthony\anthojo01,C,$26 ,MIA,65,28,16.1,0.9,1.8,0.483,0,0,,0.9,1.8,0.483,0.483,0.5,0.7,0.652,1.4,1.7,3,0.4,0.3,1.4,0.6,2.1,2.2
27,Marcus Banks\banksma01,PG,27,MIA,16,0,10.4,0.9,2.4,0.385,0.1,0.9,0.143,0.8,1.6,0.52,0.41,0.6,0.9,0.667,0,0.9,0.9,1.4,0.6,0.1,0.7,1.3,2.6
39,Michael Beasley\beaslmi01,PF,20,MIA,81,19,24.8,5.6,11.8,0.472,0.4,1,0.407,5.2,10.8,0.478,0.49,2.3,3,0.772,1.4,4.1,5.4,1,0.5,0.5,1.5,2.3,13.9
48,Mark Blount\blounma01,C,33,MIA,20,0,10.4,1.5,3.9,0.385,0.6,1.4,0.407,1,2.6,0.373,0.455,0.4,0.7,0.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4
81,Mario Chalmers\chalmma01,PG,22,MIA,82,82,32,3.4,8.1,0.42,1.4,3.8,0.367,2,4.3,0.467,0.506,1.8,2.4,0.767,0.5,2.3,2.8,4.9,2,0.1,2,2.9,10
91,Daequan Cook\cookda02,SF,21,MIA,75,4,24.4,3.2,8.6,0.375,2,5.3,0.387,1.2,3.3,0.356,0.494,0.7,0.7,0.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1
108,Yakhouba Diawara\diawaya01,SF,26,MIA,63,21,13.5,1.2,3.4,0.35,0.8,2.6,0.313,0.4,0.9,0.463,0.468,0.2,0.3,0.526,0.4,0.9,1.3,0.4,0.2,0.1,0.3,1.2,3.4
173,Udonis Haslem\hasleud01,PF,28,MIA,75,75,34.1,4.4,8.6,0.518,0,0,,4.4,8.6,0.518,0.518,1.7,2.3,0.753,2.3,6,8.2,1.1,0.6,0.3,1.1,2.7,10.6
179,Luther Head\headlu01,SG,26,MIA,10,0,17.6,1.6,4.3,0.372,0.6,1.6,0.375,1,2.7,0.37,0.442,0.5,0.8,0.625,0.3,2.2,2.5,2.3,1.1,0.1,0.9,2.2,4.3
227,James Jones\jonesja02,SF,28,MIA,40,1,15.8,1.4,3.7,0.369,0.8,2.4,0.344,0.6,1.3,0.415,0.48,0.7,0.8,0.839,0.3,1.3,1.6,0.5,0.3,0.4,0.3,1.5,4.2
246,Shaun Livingston\livinsh01,PG,23,MIA,4,0,10.3,0.8,2,0.375,0,0,,0.8,2,0.375,0.375,0.8,1,0.75,0,0.5,0.5,1,0.5,0,0.8,1,2.3
254,Jamaal Magloire\magloja01,C,30,MIA,55,12,12.9,1.2,2.4,0.496,0,0,,1.2,2.4,0.496,0.496,0.5,1.1,0.483,1.5,2.5,4,0.4,0.2,0.5,0.6,2.2,2.9
256,Shawn Marion\mariosh01,SF,30,MIA,42,41,36.1,5.1,10.6,0.482,0.2,1,0.2,4.9,9.7,0.51,0.491,1.6,2,0.788,2.5,6.1,8.7,1.8,1.4,1.1,1.3,2.2,12
286,Jamario Moon\moonja01,SF,28,MIA,26,21,26.5,2.8,6,0.459,1,2.8,0.37,1.7,3.2,0.536,0.545,0.5,0.6,0.867,0.4,4.1,4.5,1,0.8,0.6,0.5,1.8,7.1
305,Jermaine O'Neal\onealje01,C,30,MIA,27,27,30,5.4,11.3,0.475,0,0,,5.4,11.3,0.475,0.475,2.2,3,0.75,2,3.3,5.4,2,0.4,2,1.9,3,13
332,Chris Quinn\quinnch01,PG,25,MIA,66,0,14.6,1.8,4.4,0.408,0.8,2.1,0.409,0.9,2.3,0.408,0.505,0.7,0.9,0.81,0.1,1,1.1,2,0.4,0,0.5,1.2,5.1
406,Dwyane Wade\wadedw01,SG,27,MIA,79,79,38.6,10.8,22,0.491,1.1,3.5,0.317,9.7,18.5,0.524,0.516,7.5,9.8,0.765,1.1,3.9,5,7.5,2.2,1.3,3.4,2.3,30.2
440,Dorell Wright\wrighdo01,SF,23,MIA,6,0,12.2,1.3,3.3,0.4,0,0,,1.3,3.3,0.4,0.4,0.3,1,0.333,0.3,3,3.3,0.3,0.3,0,1,1.3,3
$8 ,Joe Alexander\alexajo01,SF,$22 ,MIL,59,0,12.1,1.7,4.2,0.416,0.3,0.8,0.348,1.5,3.4,0.432,0.449,1,1.4,0.699,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7
$9 ,Malik Allen\allenma01,PF,$30 ,MIL,49,3,11.8,1.5,3.5,0.429,0,0,0,1.5,3.4,0.432,0.429,0.2,0.4,0.476,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8,3.2
41,Charlie Bell\bellch01,SG,29,MIL,70,23,25.5,3.1,7.5,0.414,1.2,3.4,0.363,1.9,4.1,0.458,0.497,0.9,1.1,0.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2,8.4
49,Keith Bogans\boganke01,SG,28,MIL,29,0,16.7,1.9,5.1,0.376,1.1,3.2,0.348,0.8,2,0.421,0.483,1.1,1.1,0.939,0.6,2.6,3.1,1.1,0.7,0.1,0.8,1.5,6
50,Andrew Bogut\bogutan01,C,24,MIL,36,33,31.2,5.1,8.8,0.577,0,0,,5.1,8.8,0.577,0.577,1.6,2.7,0.571,3.3,7,10.3,2,0.6,1,2.4,3.6,11.7
95,Austin Croshere\croshau01,PF,33,MIL,11,0,7,1.1,2.7,0.4,0.5,1,0.455,0.6,1.7,0.368,0.483,0.6,1,0.636,0.6,1.5,2.2,0.5,0.1,0.1,0.4,0.4,3.3
124,Francisco Elson\elsonfr01,C,32,MIL,59,23,16.6,1.4,2.9,0.491,0,0.1,0.25,1.4,2.8,0.497,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4
140,Dan Gadzuric\gadzuda01,C,30,MIL,67,26,14,1.7,3.6,0.48,0,0,0,1.7,3.6,0.483,0.48,0.6,1,0.544,1.4,2.4,3.8,0.6,0.5,0.6,0.6,2.4,4
151,Eddie Gill\gilled01,PG,30,MIL,6,0,7.2,1,1.5,0.667,0.3,0.5,0.667,0.7,1,0.667,0.778,0,0,,0,0.7,0.7,1.8,0.5,0.2,0.8,1.7,2.3
215,Richard Jefferson\jefferi01,SF,28,MIL,82,82,35.8,6.5,14.9,0.439,1.4,3.6,0.397,5.1,11.3,0.453,0.487,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2,3.1,19.6
224,Damon Jones\jonesda01,PG,32,MIL,18,0,6,0.6,1.9,0.324,0.6,1.6,0.393,0,0.3,0,0.485,0,0,,0,0.3,0.3,0.4,0.2,0,0.3,0.2,1.8
251,Tyronn Lue\luety01,PG,31,MIL,30,0,13.1,1.8,4,0.454,0.7,1.5,0.467,1.1,2.5,0.446,0.542,0.4,0.5,0.75,0.2,1,1.2,1.5,0.2,0,0.7,1.4,4.7
267,Luc Mbah a Moute\mbahalu01,PF,22,MIL,82,52,25.8,2.8,6,0.462,0,0,0,2.8,5.9,0.466,0.462,1.7,2.3,0.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2
338,Michael Redd\reddmi01,SG,29,MIL,33,32,36.5,7.5,16.6,0.455,2.1,5.8,0.366,5.4,10.8,0.503,0.519,4,4.9,0.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,21.2
343,Luke Ridnour\ridnolu01,PG,27,MIL,72,50,28.2,3.5,8.6,0.403,0.8,2.2,0.35,2.7,6.4,0.42,0.447,1.8,2.1,0.869,0.5,2.6,3,5.1,1.3,0.2,1.8,2.8,9.6
361,Ramon Sessions\sessira01,PG,22,MIL,79,39,27.5,4.4,9.8,0.445,0.1,0.4,0.176,4.3,9.4,0.457,0.449,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2,12.4
403,Charlie Villanueva\villach01,PF,24,MIL,78,47,26.9,6.2,14,0.447,1.1,3.3,0.345,5.1,10.7,0.479,0.488,2.6,3.1,0.838,2,4.7,6.7,1.8,0.6,0.7,1.8,3.3,16.2
53,Calvin Booth\boothca01,C,32,MIN,1,0,1,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,0,0,0
59,Corey Brewer\breweco01,SF,22,MIN,15,8,20.5,2.5,6,0.411,0.3,0.8,0.417,2.1,5.2,0.41,0.439,0.9,1.3,0.737,1.2,2.1,3.3,1.7,1,0.2,0.9,2.5,6.2
63,Bobby Brown\brownbo02,PG,24,MIN,21,1,12.2,2.2,5.4,0.416,0.7,1.7,0.389,1.6,3.7,0.429,0.478,0.4,0.4,0.889,0.3,0.5,0.8,1.4,0.3,0.1,0.8,1,5.5
76,Brian Cardinal\cardibr01,PF,31,MIN,64,4,14.2,1,2.6,0.385,0.5,1.4,0.326,0.5,1.2,0.455,0.473,0.5,0.5,0.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3
77,Rodney Carney\carnero01,SG,24,MIN,67,6,17.9,2.6,6.3,0.416,1.2,3.4,0.35,1.4,2.9,0.492,0.509,0.7,1,0.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2
86,Jason Collins\collija04,C,30,MIN,31,22,13.6,0.7,2.3,0.314,0,0,,0.7,2.3,0.314,0.314,0.4,0.9,0.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8
137,Randy Foye\foyera01,SG,25,MIN,70,61,35.6,5.7,14,0.407,1.6,4.4,0.36,4.1,9.6,0.428,0.463,3.3,3.9,0.846,0.5,2.6,3.1,4.3,1,0.4,2.1,2.9,16.3
153,Ryan Gomes\gomesry01,SF,26,MIN,82,76,31.9,5.1,11.9,0.431,1.3,3.5,0.372,3.8,8.4,0.456,0.486,1.8,2.2,0.807,1.3,3.5,4.8,1.6,0.8,0.3,1.6,2.2,13.3
213,Al Jefferson\jeffeal01,C,24,MIN,50,50,36.7,9.7,19.5,0.497,0,0.1,0,9.7,19.4,0.499,0.497,3.7,5,0.738,3.4,7.5,11,1.6,0.8,1.7,1.8,2.8,23.1
249,Kevin Love\loveke01,C,20,MIN,81,37,25.3,3.9,8.5,0.459,0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1,0.4,0.6,1.5,2.5,11.1
252,Mark Madsen\madsema01,C,33,MIN,19,1,6.1,0.2,0.7,0.214,0,0,,0.2,0.7,0.214,0.214,0,0.2,0,0.5,0.4,0.9,0.2,0.1,0.1,0.2,0.9,0.3
268,Rashad McCants\mccanra01,SG,24,MIN,34,2,18.7,3.1,8.6,0.36,1.1,3.5,0.319,2,5.1,0.387,0.425,1.8,2.4,0.741,0.3,1.5,1.9,0.9,0.8,0.2,1.3,1.9,9.1
281,Mike Miller\millemi01,SF,28,MIN,73,47,32.3,3.6,7.5,0.482,1.2,3.1,0.378,2.5,4.4,0.554,0.559,1.5,2,0.732,1,5.6,6.6,4.5,0.4,0.4,2,1.9,9.9
312,Kevin Ollie\ollieke01,PG,36,MIN,50,21,17,1.2,3,0.407,0,0,0,1.2,3,0.409,0.407,1.6,1.9,0.833,0.3,1.2,1.5,2.3,0.4,0.1,0.7,1.6,4
369,Craig Smith\smithcr01,PF,25,MIN,74,31,19.7,3.9,6.9,0.562,0,0,0,3.9,6.9,0.563,0.562,2.3,3.4,0.677,1.3,2.5,3.8,1.1,0.4,0.3,1.4,2.5,10.1
385,Sebastian Telfair\telfase01,PG,23,MIN,75,43,27.9,3.6,9.3,0.383,1,2.8,0.346,2.6,6.5,0.399,0.435,1.7,2.1,0.819,0.4,1.3,1.7,4.6,1,0.2,1.9,2.5,9.8
436,Shelden Williams\willish02,PF,25,MIN,15,0,13.8,2,4.5,0.441,0,0,,2,4.5,0.441,0.441,0.9,1.4,0.667,1.6,3.4,5,0.3,0.7,0.5,0.5,1.9,4.9
$4 ,Maurice Ager\agerma01,SG,$24 ,NJN,20,0,4.9,0.8,2.2,0.349,0,0.3,0,0.8,1.9,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7
$16 ,Ryan Anderson\anderry01,PF,$20 ,NJN,66,30,19.9,2.4,6.2,0.393,1,2.9,0.365,1.4,3.3,0.417,0.478,1.5,1.8,0.845,1.6,3.1,4.7,0.8,0.7,0.3,1,2.4,7.4
52,Josh Boone\boonejo01,C,24,NJN,62,7,16,1.8,3.5,0.528,0,0,,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2
80,Vince Carter\cartevi01,SG,32,NJN,80,80,36.8,7.4,16.8,0.437,1.9,4.9,0.385,5.5,11.9,0.459,0.493,4.2,5.1,0.817,0.9,4.2,5.1,4.7,1,0.5,2.1,2.9,20.8
113,Keyon Dooling\doolike01,PG,28,NJN,77,18,26.9,3.4,7.8,0.436,1.3,3.1,0.421,2.1,4.7,0.446,0.519,1.6,2,0.825,0.3,1.7,2,3.5,0.9,0.1,1.4,1.8,9.7
116,Chris Douglas-Roberts\douglch01,SG,22,NJN,44,3,13.3,1.8,4,0.46,0.1,0.3,0.25,1.8,3.7,0.476,0.469,1.2,1.4,0.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9
171,Devin Harris\harride01,PG,25,NJN,69,69,36.1,6.6,15.1,0.438,0.9,3.2,0.291,5.7,11.9,0.477,0.469,7.2,8.8,0.82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3
174,Trenton Hassell\hassetr01,SF,29,NJN,53,31,20.6,1.6,3.6,0.45,0,0.2,0.25,1.6,3.5,0.459,0.455,0.4,0.5,0.8,0.9,1.8,2.8,1,0.4,0.3,0.6,1.7,3.7
177,Jarvis Hayes\hayesja01,SF,27,NJN,74,1,24.8,3.5,7.8,0.445,1.3,3.3,0.385,2.2,4.5,0.489,0.527,0.5,0.7,0.692,0.4,3.2,3.6,0.7,0.7,0.1,0.7,2.2,8.7
217,Yi Jianlian\jianlyi01,PF,21,NJN,61,52,23.3,3.1,8.2,0.382,0.8,2.3,0.343,2.3,5.9,0.397,0.43,1.6,2,0.772,1.1,4.2,5.3,1,0.5,0.6,1.1,2.6,8.6
247,Brook Lopez\lopezbr01,C,20,NJN,82,75,30.5,5.5,10.3,0.531,0,0,0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1,0.5,1.8,1.8,3.1,13
294,Eduardo Najera\najered01,PF,32,NJN,27,0,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1,1.8,0.571,0.48,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9
363,Bobby Simmons\simmobo01,SF,28,NJN,71,44,24.4,2.8,6.2,0.449,1.6,3.7,0.447,1.1,2.5,0.453,0.582,0.6,0.8,0.741,1,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8
382,Stromile Swift\swiftst01,PF,29,NJN,6,0,10.7,1.5,2.5,0.6,0,0,,1.5,2.5,0.6,0.6,0.8,1.8,0.455,0.8,1.3,2.2,0.2,0,0.3,1.2,2.5,3.8
434,Sean Williams\willise01,PF,22,NJN,33,0,11.1,0.9,2.2,0.417,0,0,,0.9,2.2,0.417,0.417,0.6,1,0.625,1,1.4,2.4,0.4,0.2,0.9,0.6,2.2,2.4
$21 ,Hilton Armstrong\armsthi01,C,$24 ,NOH,70,29,15.6,2,3.5,0.561,0,0,0,2,3.5,0.566,0.561,0.9,1.4,0.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8
57,Ryan Bowen\bowenry01,SF,33,NOH,21,3,10.4,1,1.8,0.579,0,0,,1,1.8,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2
65,Devin Brown\brownde02,SG,30,NOH,63,5,13.8,1.8,5,0.355,0.4,1.5,0.289,1.3,3.4,0.384,0.399,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2
71,Rasual Butler\butlera01,SF,29,NOH,82,74,31.9,4.2,9.8,0.433,1.7,4.4,0.39,2.5,5.4,0.468,0.521,1,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2
82,Tyson Chandler\chandty01,C,26,NOH,45,45,32.1,3.6,6.3,0.565,0,0,,3.6,6.3,0.565,0.565,1.7,3,0.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8
99,Antonio Daniels\daniean01,PG,33,NOH,61,4,12,1.3,3.1,0.424,0.3,0.8,0.347,1,2.3,0.451,0.469,0.9,1.1,0.821,0.1,0.8,0.9,2.1,0.3,0,0.8,0.7,3.8
125,Melvin Ely\elyme01,C,30,NOH,31,4,12,1.2,3.1,0.389,0,0,,1.2,3.1,0.389,0.389,0.7,1.2,0.639,1,1.1,2.1,0.6,0.1,0.3,0.7,1.9,3.1
209,Mike James\jamesmi01,PG,33,NOH,8,0,9.3,1,3.1,0.32,0.4,0.5,0.75,0.6,2.6,0.238,0.38,0.1,0.3,0.5,0.1,0.8,0.9,1,0.3,0,0.4,0.9,2.5
257,Sean Marks\marksse01,C,33,NOH,60,5,14,1.3,2.8,0.485,0,0.2,0.2,1.3,2.6,0.503,0.491,0.5,0.7,0.682,1,2.1,3.1,0.2,0.1,0.6,0.6,2,3.2
317,Chris Paul\paulch01,PG,23,NOH,78,78,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,0.528,5.8,6.7,0.868,0.9,4.7,5.5,11,2.8,0.1,3,2.7,22.8
321,Morris Peterson\petermo01,SG,31,NOH,43,9,12,1.7,4.3,0.399,0.8,2,0.388,0.9,2.3,0.408,0.489,0.3,0.4,0.632,0.3,1.7,2,0.4,0.3,0,0.3,1.2,4.4
325,James Posey\poseyja01,SG,32,NOH,75,0,28.5,2.9,7,0.412,1.5,4.2,0.369,1.3,2.8,0.476,0.523,1.6,1.9,0.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9,8.9
378,Peja Stojakovic\stojape01,SF,31,NOH,61,59,34.2,4.7,11.8,0.399,2.4,6.3,0.378,2.3,5.5,0.424,0.5,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.9,0,0.8,1.7,13.3
419,David West\westda01,PF,28,NOH,76,76,39.2,8,17,0.472,0.1,0.3,0.24,7.9,16.7,0.477,0.474,4.8,5.5,0.884,2.1,6.4,8.5,2.3,0.6,0.9,2.1,2.7,21
441,Julian Wright\wrighju01,SF,21,NOH,54,19,14.3,2,4.3,0.466,0,0.4,0.095,2,3.9,0.502,0.47,0.3,0.6,0.567,0.9,2,2.8,0.8,0.6,0.4,0.8,0.9,4.4
83,Wilson Chandler\chandwi01,SF,21,NYK,82,70,33.4,5.5,12.9,0.432,1.3,3.8,0.328,4.3,9,0.476,0.481,2.1,2.6,0.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3,14.4
87,Mardy Collins\collima01,SG,24,NYK,9,0,8.3,0.9,2.6,0.348,0,0.3,0,0.9,2.2,0.4,0.348,0.4,1,0.444,0.2,0.7,0.9,1.1,0.2,0,0.6,0.8,2.2
92,Jamal Crawford\crawfja01,SG,28,NYK,11,11,35.6,6.6,15.4,0.432,3.2,7,0.455,3.5,8.4,0.413,0.536,3.2,4.2,0.761,0.2,1.4,1.5,4.4,0.8,0,2.4,1.2,19.6
93,Joe Crawford\crawfjo01,SF,22,NYK,2,0,11.5,1.5,5,0.3,0.5,2,0.25,1,3,0.333,0.35,1,1,1,0.5,1.5,2,0.5,0.5,0,0,1,4.5
96,Eddy Curry\curryed01,C,26,NYK,3,0,4,0.7,0.7,1,0,0,,0.7,0.7,1,1,0.3,1,0.333,0,1.3,1.3,0,0,0,0.7,1.7,1.7
119,Chris Duhon\duhonch01,PG,26,NYK,79,78,36.8,3.6,8.6,0.421,1.6,4.1,0.391,2,4.5,0.449,0.515,2.3,2.6,0.856,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6,11.1
141,Danilo Gallinari\gallida01,SG,20,NYK,28,2,14.7,2,4.5,0.448,1.1,2.6,0.444,0.9,1.9,0.453,0.576,0.9,1,0.963,0.5,1.5,2,0.5,0.5,0.1,0.5,1.7,6.1
170,Al Harrington\harrial01,PF,28,NYK,68,51,35,7.5,16.8,0.446,2.4,6.5,0.362,5.1,10.3,0.499,0.516,3.4,4.2,0.804,1.3,5,6.3,1.4,1.2,0.3,2.3,3.1,20.7
194,Larry Hughes\hughela01,SG,30,NYK,25,14,27.5,3.9,10,0.39,1.4,3.6,0.385,2.5,6.3,0.392,0.46,2,2.5,0.794,0.4,2.2,2.6,2.4,1.4,0.2,1.4,1.8,11.2
207,Jerome James\jamesje01,C,33,NYK,2,0,5,1.5,4,0.375,0,0,,1.5,4,0.375,0.375,0,0,,0.5,1,1.5,0,0.5,0.5,0.5,1,3
216,Jared Jeffries\jeffrja01,SF,27,NYK,56,36,23.4,2.1,4.9,0.44,0,0.2,0.083,2.1,4.7,0.456,0.441,1,1.6,0.611,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,5.3
244,David Lee\leeda02,C,25,NYK,81,74,34.9,6.4,11.7,0.549,0,0,0,6.4,11.7,0.551,0.549,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1,0.3,1.9,3.2,16
299,Demetris Nichols\nichode01,SF,24,NYK,2,0,4.5,1,2.5,0.4,0,0.5,0,1,2,0.5,0.4,0.5,1,0.5,0,1,1,0,0,0.5,0,0,2.5
336,Zach Randolph\randoza01,C,27,NYK,11,11,35.3,7.5,17.2,0.434,0.6,2.2,0.292,6.8,15,0.455,0.452,5,6.1,0.821,3.6,8.8,12.5,1.4,1.2,0.3,2.1,2.5,20.5
342,Quentin Richardson\richaqu01,SG,28,NYK,72,51,26.3,3.6,9.3,0.393,1.7,4.6,0.365,2,4.7,0.42,0.483,1.2,1.6,0.761,1,3.4,4.4,1.6,0.7,0.1,1,1.8,10.2
344,Anthony Roberson\roberan02,PG,25,NYK,23,0,11,1.7,4.5,0.379,1,3.1,0.338,0.7,1.4,0.469,0.495,0.2,0.2,1,0.2,0.5,0.7,0.8,0.4,0,0.3,0.8,4.7
345,Nate Robinson\robinna01,PG,24,NYK,74,11,29.9,6.1,13.9,0.437,1.7,5.2,0.325,4.4,8.7,0.504,0.498,3.4,4,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2
349,Malik Rose\rosema01,PF,34,NYK,18,0,8.9,0.6,2.3,0.268,0,0.2,0,0.6,2.1,0.297,0.268,0.4,0.6,0.727,0.2,1.5,1.7,0.6,0.1,0.1,0.9,1.3,1.7
356,Cheikh Samb\sambch01,C,24,NYK,2,0,4,0,1.5,0,0,0,,0,1.5,0,0,0,1,0,0.5,0.5,1,0,0,0,0,0,0
360,Mouhamed Sene\senesa01,C,22,NYK,1,0,6,1,2,0.5,0,0,,1,2,0.5,0.5,1,1,1,2,3,5,0,0,1,1,0,3
365,Courtney Sims\simsco01,C,25,NYK,1,0,11,3,6,0.5,0,0,,3,6,0.5,0.5,0,0,,2,2,4,0,0,0,0,1,6
390,Tim Thomas\thomati01,PF,31,NYK,36,1,21.5,3.3,7.2,0.461,1.5,3.5,0.421,1.8,3.7,0.5,0.564,1.5,1.9,0.806,0.6,2.6,3.1,1.3,0.6,0.3,1.3,2.5,9.6
425,Chris Wilcox\wilcoch01,C,26,NYK,25,0,13.2,2.2,4.1,0.529,0,0,0,2.2,4,0.535,0.529,1.1,2.1,0.509,1.2,2,3.3,0.6,0.3,0.2,0.8,1.9,5.4
23,Chucky Atkins\atkinch01,PG,34,OKC,19,0,15.6,1.3,4.5,0.291,0.5,2.1,0.25,0.8,2.4,0.326,0.349,0.6,0.6,0.917,0.3,0.7,0.9,1.6,0.4,0.1,0.7,1.2,3.7
88,Nick Collison\collini01,C,28,OKC,71,40,25.8,3.4,6,0.568,0,0,0,3.4,6,0.57,0.568,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.7,0.7,1,3.4,8.2
122,Kevin Durant\duranke01,SF,20,OKC,74,74,39,8.9,18.8,0.476,1.3,3.1,0.422,7.6,15.7,0.486,0.51,6.1,7.1,0.863,1,5.5,6.5,2.8,1.3,0.7,3,1.8,25.3
163,Jeff Green\greenje02,PF,22,OKC,78,78,36.8,6.1,13.7,0.446,1.2,3.2,0.389,4.9,10.5,0.463,0.491,3.1,3.9,0.788,1.5,5.1,6.7,2,1,0.4,2.2,2.6,16.5
186,Steven Hill\hillst01,PF,23,OKC,1,0,2,1,1,1,0,0,,1,1,1,1,0,0,,2,1,3,0,0,0,0,0,2
239,Nenad Krstic\krstine01,C,25,OKC,46,29,24.8,4.2,8.8,0.469,0,0,,4.2,8.8,0.469,0.469,1.4,1.7,0.797,1.8,3.7,5.5,0.6,0.5,1.1,1,2.5,9.7
246,Shaun Livingston\livinsh01,PG,23,OKC,8,1,23.8,3.5,6.5,0.538,0,0,,3.5,6.5,0.538,0.538,0.8,0.8,1,0.4,2.9,3.3,2,0.6,0.3,0.8,1,7.8
262,Desmond Mason\masonde01,SG,31,OKC,39,19,27.3,3.2,7.3,0.435,0,0.1,0,3.2,7.2,0.44,0.435,1.2,2.2,0.541,1.1,3,4,1.2,0.4,0.8,1.4,2.5,7.5
